Experiment,Load_Factor,Algorithm,Drop_Rate,Avg_Latency_us,P99_Latency_us,Retries,Delivered,Buffer_Size,Raw_Latency_us
CDF_Raw,,ADAPTIVE+CC,,,,,,,1298.8239999999885
CDF_Raw,,ADAPTIVE+CC,,,,,,,1298.8559999999918
CDF_Raw,,ADAPTIVE+CC,,,,,,,1298.8559999999968
CDF_Raw,,ADAPTIVE+CC,,,,,,,1298.8959999999902
CDF_Raw,,ADAPTIVE+CC,,,,,,,1298.9519999999884
CDF_Raw,,ADAPTIVE+CC,,,,,,,1298.983999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1298.983999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.02399999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.1119999999921
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.1119999999964
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.1519999999903
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.239999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.3679999999922
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.4159999999918
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.4560000000006
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.4959999999921
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.6239999999923
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.7519999999924
CDF_Raw,,ADAPTIVE+CC,,,,,,,1299.8799999999924
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.0079999999925
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.055999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.1359999999925
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.2799999999902
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.4399999999966
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.5679999999918
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.5679999999968
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.6959999999917
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.6959999999967
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.719999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.8239999999919
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.8239999999969
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.951999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.951999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1300.959999999995
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.0399999999968
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.0639999999905
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.079999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.0879999999952
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.2079999999971
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.2159999999953
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.335999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.5199999999907
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.6479999999908
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.7759999999907
CDF_Raw,,ADAPTIVE+CC,,,,,,,1301.895999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1302.0879999999909
CDF_Raw,,ADAPTIVE+CC,,,,,,,1302.215999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1302.8719999999928
CDF_Raw,,ADAPTIVE+CC,,,,,,,1302.967999999995
CDF_Raw,,ADAPTIVE+CC,,,,,,,1303.4079999999897
CDF_Raw,,ADAPTIVE+CC,,,,,,,1303.5759999999939
CDF_Raw,,ADAPTIVE+CC,,,,,,,1303.73599999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1303.847999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1303.86399999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1304.0319999999945
CDF_Raw,,ADAPTIVE+CC,,,,,,,1304.1599999999946
CDF_Raw,,ADAPTIVE+CC,,,,,,,1304.2079999999971
CDF_Raw,,ADAPTIVE+CC,,,,,,,1304.2879999999946
CDF_Raw,,ADAPTIVE+CC,,,,,,,1304.543999999995
CDF_Raw,,ADAPTIVE+CC,,,,,,,1304.6719999999953
CDF_Raw,,ADAPTIVE+CC,,,,,,,1304.7999999999952
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.0239999999972
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.111999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.151999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.543999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.5999999999917
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.6719999999918
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.7279999999917
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.799999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.847999999989
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.8559999999918
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.927999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.975999999989
CDF_Raw,,ADAPTIVE+CC,,,,,,,1305.999999999993
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.055999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.095999999995
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.0960000000007
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.127999999993
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.255999999993
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.3519999999946
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.3839999999932
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.4799999999946
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.6079999999947
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.6239999999916
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.7359999999949
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.7519999999918
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.7919999999897
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.879999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1306.9199999999898
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.0079999999919
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.04799999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.135999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.263999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.335999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.391999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.4639999999972
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.5919999999971
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.6799999999946
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.7199999999973
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.735999999993
CDF_Raw,,ADAPTIVE+CC,,,,,,,1307.903999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1308.0319999999908
CDF_Raw,,ADAPTIVE+CC,,,,,,,1308.159999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1308.3119999999958
CDF_Raw,,ADAPTIVE+CC,,,,,,,1308.4399999999957
CDF_Raw,,ADAPTIVE+CC,,,,,,,1308.567999999996
CDF_Raw,,ADAPTIVE+CC,,,,,,,1308.6959999999958
CDF_Raw,,ADAPTIVE+CC,,,,,,,1308.823999999996
CDF_Raw,,ADAPTIVE+CC,,,,,,,1308.9519999999961
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.079999999996
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.2079999999962
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.2239999999947
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.2639999999924
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.3359999999961
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.3519999999949
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.4639999999963
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.4799999999948
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.5919999999965
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.607999999995
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.7039999999938
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.7199999999964
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.8319999999937
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.8479999999965
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.959999999994
CDF_Raw,,ADAPTIVE+CC,,,,,,,1309.9759999999965
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.087999999994
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.0879999999952
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.1039999999966
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.1839999999906
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.215999999994
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.2319999999968
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.3439999999941
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.3599999999967
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.4159999999945
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.4159999999952
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.471999999994
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.4879999999969
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.5999999999942
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.6159999999968
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.7279999999944
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.743999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.8399999999917
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.8479999999972
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.8559999999943
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.871999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.967999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.9839999999945
CDF_Raw,,ADAPTIVE+CC,,,,,,,1310.999999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.0239999999899
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.1119999999944
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.2399999999946
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.2399999999968
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.3679999999947
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.367999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.4959999999946
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.4959999999971
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.6239999999948
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.6239999999968
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.6320000000007
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.7519999999947
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.751999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.8799999999949
CDF_Raw,,ADAPTIVE+CC,,,,,,,1311.9839999999917
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.007999999995
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.111999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.135999999995
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.2239999999952
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.2639999999951
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.2719999999952
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.287999999988
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.391999999995
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.3999999999953
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.5199999999952
CDF_Raw,,ADAPTIVE+CC,,,,,,,1312.6479999999954
CDF_Raw,,ADAPTIVE+CC,,,,,,,1313.1679999999938
CDF_Raw,,ADAPTIVE+CC,,,,,,,1313.3119999999908
CDF_Raw,,ADAPTIVE+CC,,,,,,,1313.5439999999946
CDF_Raw,,ADAPTIVE+CC,,,,,,,1313.5439999999953
CDF_Raw,,ADAPTIVE+CC,,,,,,,1313.5919999999971
CDF_Raw,,ADAPTIVE+CC,,,,,,,1313.7039999999906
CDF_Raw,,ADAPTIVE+CC,,,,,,,1313.7679999999896
CDF_Raw,,ADAPTIVE+CC,,,,,,,1313.8319999999908
CDF_Raw,,ADAPTIVE+CC,,,,,,,1313.8959999999895
CDF_Raw,,ADAPTIVE+CC,,,,,,,1314.351999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1314.4399999999926
CDF_Raw,,ADAPTIVE+CC,,,,,,,1314.5120000000006
CDF_Raw,,ADAPTIVE+CC,,,,,,,1314.8079999999934
CDF_Raw,,ADAPTIVE+CC,,,,,,,1314.9359999999936
CDF_Raw,,ADAPTIVE+CC,,,,,,,1315.0319999999879
CDF_Raw,,ADAPTIVE+CC,,,,,,,1315.0639999999937
CDF_Raw,,ADAPTIVE+CC,,,,,,,1315.27999999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1315.40799999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1315.4159999999881
CDF_Raw,,ADAPTIVE+CC,,,,,,,1315.7759999999953
CDF_Raw,,ADAPTIVE+CC,,,,,,,1315.895999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1315.9039999999954
CDF_Raw,,ADAPTIVE+CC,,,,,,,1315.9279999999922
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.0319999999954
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.1599999999955
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.2559999999894
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.2879999999955
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.4159999999956
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.5119999999895
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.5439999999958
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.6719999999957
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.7679999999896
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.7919999999913
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.7999999999959
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.8959999999897
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.9279999999958
CDF_Raw,,ADAPTIVE+CC,,,,,,,1316.9599999999907
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.055999999996
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.0879999999909
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.0959999999916
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.1199999999933
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.1839999999959
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.2239999999915
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.2479999999932
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.287999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.311999999996
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.3759999999934
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.4399999999962
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.5039999999935
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.5679999999961
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.6319999999935
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.8400000000004
CDF_Raw,,ADAPTIVE+CC,,,,,,,1317.8799999999967
CDF_Raw,,ADAPTIVE+CC,,,,,,,1318.159999999988
CDF_Raw,,ADAPTIVE+CC,,,,,,,1318.287999999988
CDF_Raw,,ADAPTIVE+CC,,,,,,,1318.543999999988
CDF_Raw,,ADAPTIVE+CC,,,,,,,1318.6719999999882
CDF_Raw,,ADAPTIVE+CC,,,,,,,1318.7999999999884
CDF_Raw,,ADAPTIVE+CC,,,,,,,1318.9279999999883
CDF_Raw,,ADAPTIVE+CC,,,,,,,1319.0559999999884
CDF_Raw,,ADAPTIVE+CC,,,,,,,1319.1839999999884
CDF_Raw,,ADAPTIVE+CC,,,,,,,1319.2959999999937
CDF_Raw,,ADAPTIVE+CC,,,,,,,1319.4399999999907
CDF_Raw,,ADAPTIVE+CC,,,,,,,1319.567999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1319.6959999999908
CDF_Raw,,ADAPTIVE+CC,,,,,,,1319.823999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1319.951999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1320.079999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1320.1519999999896
CDF_Raw,,ADAPTIVE+CC,,,,,,,1320.3679999999972
CDF_Raw,,ADAPTIVE+CC,,,,,,,1320.4959999999971
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.3919999999923
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.5199999999925
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.6079999999904
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.6079999999952
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.6479999999926
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.6959999999967
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.7359999999906
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.7359999999953
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.7759999999926
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.8239999999969
CDF_Raw,,ADAPTIVE+CC,,,,,,,1321.9039999999927
CDF_Raw,,ADAPTIVE+CC,,,,,,,1322.1359999999952
CDF_Raw,,ADAPTIVE+CC,,,,,,,1322.3119999999885
CDF_Raw,,ADAPTIVE+CC,,,,,,,1322.6639999999913
CDF_Raw,,ADAPTIVE+CC,,,,,,,1322.9199999999914
CDF_Raw,,ADAPTIVE+CC,,,,,,,1322.9919999999931
CDF_Raw,,ADAPTIVE+CC,,,,,,,1323.1839999999927
CDF_Raw,,ADAPTIVE+CC,,,,,,,1323.2159999999908
CDF_Raw,,ADAPTIVE+CC,,,,,,,1323.343999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1323.40799999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1324.15999999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1324.1920000000005
CDF_Raw,,ADAPTIVE+CC,,,,,,,1324.415999999988
CDF_Raw,,ADAPTIVE+CC,,,,,,,1324.5679999999963
CDF_Raw,,ADAPTIVE+CC,,,,,,,1324.6959999999965
CDF_Raw,,ADAPTIVE+CC,,,,,,,1324.695999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1324.8239999999967
CDF_Raw,,ADAPTIVE+CC,,,,,,,1324.823999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1324.9119999999953
CDF_Raw,,ADAPTIVE+CC,,,,,,,1324.951999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.0799999999972
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.2079999999971
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.2959999999953
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.3359999999973
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.4639999999974
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.4720000000004
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.5919999999974
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.6719999999953
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.7199999999975
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.8479999999975
CDF_Raw,,ADAPTIVE+CC,,,,,,,1325.9759999999976
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.1039999999978
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.4639999999893
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.4639999999893
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.5039999999901
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.5679999999927
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.5919999999892
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.6640000000007
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.7199999999893
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.7920000000006
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.8479999999895
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.9200000000008
CDF_Raw,,ADAPTIVE+CC,,,,,,,1326.9759999999894
CDF_Raw,,ADAPTIVE+CC,,,,,,,1327.5599999999922
CDF_Raw,,ADAPTIVE+CC,,,,,,,1327.567999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1327.607999999997
CDF_Raw,,ADAPTIVE+CC,,,,,,,1327.7359999999971
CDF_Raw,,ADAPTIVE+CC,,,,,,,1328.1279999999897
CDF_Raw,,ADAPTIVE+CC,,,,,,,1328.4239999999954
CDF_Raw,,ADAPTIVE+CC,,,,,,,1328.7999999999952
CDF_Raw,,ADAPTIVE+CC,,,,,,,1329.3359999999905
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.119999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.1519999999898
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.1839999999943
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.2399999999916
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.3040000000008
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.3119999999942
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.3679999999918
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.40799999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.575999999993
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.6880000000008
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.7039999999931
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.816000000001
CDF_Raw,,ADAPTIVE+CC,,,,,,,1330.944000000001
CDF_Raw,,ADAPTIVE+CC,,,,,,,1331.072000000001
CDF_Raw,,ADAPTIVE+CC,,,,,,,1331.2000000000012
CDF_Raw,,ADAPTIVE+CC,,,,,,,1331.2959999999953
CDF_Raw,,ADAPTIVE+CC,,,,,,,1331.328000000001
CDF_Raw,,ADAPTIVE+CC,,,,,,,1331.4239999999954
CDF_Raw,,ADAPTIVE+CC,,,,,,,1332.4399999999928
CDF_Raw,,ADAPTIVE+CC,,,,,,,1332.4639999999904
CDF_Raw,,ADAPTIVE+CC,,,,,,,1332.5679999999927
CDF_Raw,,ADAPTIVE+CC,,,,,,,1332.5919999999905
CDF_Raw,,ADAPTIVE+CC,,,,,,,1332.7199999999905
CDF_Raw,,ADAPTIVE+CC,,,,,,,1332.8479999999906
CDF_Raw,,ADAPTIVE+CC,,,,,,,1332.9759999999908
CDF_Raw,,ADAPTIVE+CC,,,,,,,1333.1279999999929
CDF_Raw,,ADAPTIVE+CC,,,,,,,1333.255999999993
CDF_Raw,,ADAPTIVE+CC,,,,,,,1333.383999999993
CDF_Raw,,ADAPTIVE+CC,,,,,,,1333.53599999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1333.7039999999934
CDF_Raw,,ADAPTIVE+CC,,,,,,,1333.8319999999933
CDF_Raw,,ADAPTIVE+CC,,,,,,,1333.8799999999978
CDF_Raw,,ADAPTIVE+CC,,,,,,,1334.0079999999978
CDF_Raw,,ADAPTIVE+CC,,,,,,,1334.135999999998
CDF_Raw,,ADAPTIVE+CC,,,,,,,1334.1519999999912
CDF_Raw,,ADAPTIVE+CC,,,,,,,1334.263999999998
CDF_Raw,,ADAPTIVE+CC,,,,,,,1334.391999999998
CDF_Raw,,ADAPTIVE+CC,,,,,,,1334.4639999999972
CDF_Raw,,ADAPTIVE+CC,,,,,,,1334.9999999999911
CDF_Raw,,ADAPTIVE+CC,,,,,,,1335.1279999999913
CDF_Raw,,ADAPTIVE+CC,,,,,,,1335.207999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1335.7999999999906
CDF_Raw,,ADAPTIVE+CC,,,,,,,1335.919999999998
CDF_Raw,,ADAPTIVE+CC,,,,,,,1335.9279999999908
CDF_Raw,,ADAPTIVE+CC,,,,,,,1335.9999999999927
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.0479999999982
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.048000000001
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.1039999999894
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.176000000001
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.2319999999895
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.2559999999928
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.4320000000012
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.4959999999917
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.560000000001
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.6239999999918
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.7519999999918
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.7919999999901
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.879999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1336.9599999999934
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.007999999992
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.0479999999902
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.0879999999934
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.135999999995
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.1759999999904
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.2159999999935
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.407999999991
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.4319999999905
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.4720000000007
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.5359999999912
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.6000000000006
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.6639999999913
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.6879999999906
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.7280000000007
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.8159999999905
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.8560000000007
CDF_Raw,,ADAPTIVE+CC,,,,,,,1337.9840000000008
CDF_Raw,,ADAPTIVE+CC,,,,,,,1338.0719999999908
CDF_Raw,,ADAPTIVE+CC,,,,,,,1338.112000000001
CDF_Raw,,ADAPTIVE+CC,,,,,,,1338.240000000001
CDF_Raw,,ADAPTIVE+CC,,,,,,,1338.40799999999
CDF_Raw,,ADAPTIVE+CC,,,,,,,1338.4399999999926
CDF_Raw,,ADAPTIVE+CC,,,,,,,1338.5439999999885
CDF_Raw,,ADAPTIVE+CC,,,,,,,1338.5679999999927
